Title,URL
Finance and Procurement Officer - SYS-1090,https://www.brightermonday.co.ke/listings/finance-and-procurement-officer-sys-1090-zp2kkr
Business Development Officer,https://www.brightermonday.co.ke/listings/business-development-officer-5dwnnp
Youth Business Club Advisor W2W,https://www.brightermonday.co.ke/listings/youth-business-club-advisor-w2w-pmp99w
Program Manager,https://www.brightermonday.co.ke/listings/program-manager-jqmgg4
"Research Assistant, Brain and Mind Institute",https://www.brightermonday.co.ke/listings/research-assistant-brain-and-mind-institute-gw5r72
HUMAN RIGHTS OFFICER (Investigator) / Temporary Job Opening- 3 Positions,https://www.brightermonday.co.ke/listings/human-rights-officer-investigator-temporary-job-opening-3-positions-r82wm9
"Manager, Products BCC",https://www.brightermonday.co.ke/listings/manager-products-bcc-wpmx00
Business Development Executive,https://www.brightermonday.co.ke/listings/business-development-executive-9j0zx6
Sales Manager,https://www.brightermonday.co.ke/listings/sales-manager-6d7w8v
Head of Support Services,https://www.brightermonday.co.ke/listings/head-of-support-services-8408r4
FIELD TRIALS TECHNICAL LEAD,https://www.brightermonday.co.ke/listings/field-trials-technical-lead-np5v8g
Finance Manager - SYS-1089,https://www.brightermonday.co.ke/listings/finance-manager-sys-1089-vwmr02
Acquisition Management Assistant,https://www.brightermonday.co.ke/listings/acquisition-management-assistant-6d7w2p
Communications and Outreach Advisor- USAID Kenya,https://www.brightermonday.co.ke/listings/communications-and-outreach-advisor-usaid-kenya-d7rqzm
Global Environmental Data Strategist,https://www.brightermonday.co.ke/listings/global-environmental-data-strategist-k8mkd2
Individual Contractor for Evaluation Projects,https://www.brightermonday.co.ke/listings/individual-contractor-for-evaluation-projects-xpdmnw
"Senior Monitoring Specialist, USAID/BHA Sudan Monitoring Project (SMP), Cairo, Egypt or Nairobi, Kenya",https://www.brightermonday.co.ke/listings/senior-monitoring-specialist-usaidbha-sudan-monitoring-project-smp-cairo-egypt-or-nairobi-kenya-9j0zrw
Software Developer,https://www.brightermonday.co.ke/listings/software-developer-07p68d
Supply Chain Volunteer,https://www.brightermonday.co.ke/listings/supply-chain-volunteer-vwmr9k
"Manager Patient Experience, Hospital Administration",https://www.brightermonday.co.ke/listings/manager-patient-experience-hospital-administration-7wvqxx
GBV Caseworker,https://www.brightermonday.co.ke/listings/gbv-caseworker-6d7wrn
Head of Human Resources,https://www.brightermonday.co.ke/listings/head-of-human-resources-zp2kr8
Head of Sales & Business Development,https://www.brightermonday.co.ke/listings/head-of-sales-business-development-evd8pv
"Somalia Intern, Communication for Development Support",https://www.brightermonday.co.ke/listings/somalia-intern-communication-for-development-support-5dwnrx
Team Leader,https://www.brightermonday.co.ke/listings/team-leader-d7rqdw
"Operations Intern, Communication for Development Support",https://www.brightermonday.co.ke/listings/operations-intern-communication-for-development-support-20zv8j
RRC-Accountant2,https://www.brightermonday.co.ke/listings/rrc-accountant2-pmp9np
Finance Officer - Partnerships,https://www.brightermonday.co.ke/listings/finance-officer-partnerships-jqmgpv
"Research Assistant- Nurse, Department of Haematology and Oncology",https://www.brightermonday.co.ke/listings/research-assistant-nurse-department-of-haematology-and-oncology-k8mkpw
Senior Software Engineeer - Banda Health,https://www.brightermonday.co.ke/listings/senior-software-engineeer-banda-health-gw5rpn
Plant Operator,https://www.brightermonday.co.ke/listings/plant-operator-mgm762
"Dental Surgeon- Locum, Aga Khan Medical Centre, Kakamega & Bungoma",https://www.brightermonday.co.ke/listings/dental-surgeon-locum-aga-khan-medical-centre-kakamega-bungoma-xpdmgv
Directeur/rice de Bureau et ReprÃ©sentant/e de l'UNESCO auprÃ¨s des Ãtats de l'Afrique de l'Est*,https://www.brightermonday.co.ke/listings/directeurrice-de-bureau-et-reprasentante-de-lunesco-aupras-des-atats-de-lafrique-de-lest-r82wnx
Associate Director-Resilience and Livelihoods-Kenya (National),https://www.brightermonday.co.ke/listings/associate-director-resilience-and-livelihoods-kenya-national-4nj909
QSSK-DFS-DIRECTOR FINANCE AND STRATEGY,https://www.brightermonday.co.ke/listings/qssk-dfs-director-finance-and-strategy-8408pr
Talent Acquisition Specialist,https://www.brightermonday.co.ke/listings/talent-acquisition-specialist-q2qn9k
"Technical SUPERVISOR (Horticulture), Nairobi",https://www.brightermonday.co.ke/listings/technical-supervisor-horticulture-nairobi-wpmxg5
Global Portfolio Manager,https://www.brightermonday.co.ke/listings/global-portfolio-manager-np5v7z
Director of Office and UNESCO Representative to East African States*,https://www.brightermonday.co.ke/listings/director-of-office-and-unesco-representative-to-east-african-states-9j0z5w
Supply Chain Assistant,https://www.brightermonday.co.ke/listings/supply-chain-assistant-07p6nd
QSSK-MCM -MARKETING AND COMMUNICATION MANAGER,https://www.brightermonday.co.ke/listings/qssk-mcm-marketing-and-communication-manager-vwmrgk
Product Manager Kenya,https://www.brightermonday.co.ke/listings/product-manager-kenya-7wvqpx
QSSK-ATAT-VAS-VALUE ADDED SERVICES MANAGER,https://www.brightermonday.co.ke/listings/qssk-atat-vas-value-added-services-manager-6d7wnn
Fire Protection Engineer,https://www.brightermonday.co.ke/listings/fire-protection-engineer-zp2kz8
SektorrÃ¥dgiver til den danske ambassade i Kenya,https://www.brightermonday.co.ke/listings/sektorrayendgiver-til-den-danske-ambassade-i-kenya-evd89v
Senior Human Rights Officer,https://www.brightermonday.co.ke/listings/senior-human-rights-officer-5dwn9x
QSSK-DBC-DIRECTOR BUSINESS AND CHANNELS,https://www.brightermonday.co.ke/listings/qssk-dbc-director-business-and-channels-d7rq0w
"HUMAN RIGHTS OFFICER (Fact-Finding Team Leader), Temporary Job Opening",https://www.brightermonday.co.ke/listings/human-rights-officer-fact-finding-team-leader-temporary-job-opening-pmp90p
Sales Director For International Automotive Company,https://www.brightermonday.co.ke/listings/sales-director-for-international-automotive-company-jqmg6v
"Graphic Design Intern, Communication for Development Support",https://www.brightermonday.co.ke/listings/graphic-design-intern-communication-for-development-support-mgm702
Brand Manager Kenya,https://www.brightermonday.co.ke/listings/brand-manager-kenya-4nj959
SektorrÃ¥dgiver til den danske ambassade i Kenya,https://www.brightermonday.co.ke/listings/sektorrayendgiver-til-den-danske-ambassade-i-kenya-np5v9z
Remote Advisory Committee Member â Emocien Limited,https://www.brightermonday.co.ke/listings/remote-advisory-committee-member-a-emocien-limited-7wv4kj
"Associate Director, Regional Partnerships",https://www.brightermonday.co.ke/listings/associate-director-regional-partnerships-6d78gd
Remote Real Estate Associate â Crests,https://www.brightermonday.co.ke/listings/remote-real-estate-associate-a-crests-zp2w7d
Remote Advisory Committee Member â Emocien Limited,https://www.brightermonday.co.ke/listings/remote-advisory-committee-member-a-emocien-limited-evdz65
Remote Real Estate Associate â Crests,https://www.brightermonday.co.ke/listings/remote-real-estate-associate-a-crests-5dwqm6
Aviation Associate G6,https://www.brightermonday.co.ke/listings/aviation-associate-g6-gw57xe
"Sr. Specialist, Global Aftercare",https://www.brightermonday.co.ke/listings/sr-specialist-global-aftercare-mgmq2w
"Officer, Finance Contracts",https://www.brightermonday.co.ke/listings/officer-finance-contracts-xpd9rm
Medical Project Manager,https://www.brightermonday.co.ke/listings/medical-project-manager-20z96g
"Contractor, Coordinator, MyEO",https://www.brightermonday.co.ke/listings/contractor-coordinator-myeo-pmprej
"Head of Data, Kenya",https://www.brightermonday.co.ke/listings/head-of-data-kenya-jqm9e5
Customer Success Executive,https://www.brightermonday.co.ke/listings/customer-success-executive-k8mnep
"Analyst, Disaster Risk and Vulnerability",https://www.brightermonday.co.ke/listings/analyst-disaster-risk-and-vulnerability-gw57em
E T Consultant - Investment.,https://www.brightermonday.co.ke/listings/e-t-consultant-investment-mgmqeg
"Director, Africa Climate",https://www.brightermonday.co.ke/listings/director-africa-climate-xpd9v2
Senior Legal Officer - Administration of Justice (E),https://www.brightermonday.co.ke/listings/senior-legal-officer-administration-of-justice-e-r82meq
"Manager, Grants & Contracts",https://www.brightermonday.co.ke/listings/manager-grants-contracts-4njwv4
Temporary Receptionist,https://www.brightermonday.co.ke/listings/temporary-receptionist-840rw0
Associate Director - Cost and Commercial - East Africa,https://www.brightermonday.co.ke/listings/associate-director-cost-and-commercial-east-africa-q2qxrp
"Program Officer, Malaria and Neglected Tropical Diseases",https://www.brightermonday.co.ke/listings/program-officer-malaria-and-neglected-tropical-diseases-wpm06d
Aviation Associate G6,https://www.brightermonday.co.ke/listings/aviation-associate-g6-np58qm
Aviation Associate G6,https://www.brightermonday.co.ke/listings/aviation-associate-g6-9j0xv7
USAID Kenya Communications and Outreach Advisor,https://www.brightermonday.co.ke/listings/usaid-kenya-communications-and-outreach-advisor-6d78j8
Senior Finance Manager â Financial Planning and Analysis,https://www.brightermonday.co.ke/listings/senior-finance-manager-a-financial-planning-and-analysis-d7rmg4
Marketing Manager (Kenya),https://www.brightermonday.co.ke/listings/marketing-manager-kenya-4njwmm
Senior Protection Officer,https://www.brightermonday.co.ke/listings/senior-protection-officer-840rdn
"Project Officer, Social Protection - SYS-1087",https://www.brightermonday.co.ke/listings/project-officer-social-protection-sys-1087-q2qxv6
Business Development Officer - Kenya,https://www.brightermonday.co.ke/listings/business-development-officer-kenya-wpm08k
Lab Technician,https://www.brightermonday.co.ke/listings/lab-technician-np58z0
Business Processing Officer - Temporary Employee,https://www.brightermonday.co.ke/listings/business-processing-officer-temporary-employee-9j0xd5
Business Development Officer - Kenya,https://www.brightermonday.co.ke/listings/business-development-officer-kenya-07pvzk
Group Account Director - Corporate Reputation,https://www.brightermonday.co.ke/listings/group-account-director-corporate-reputation-vwmvqw
Asset Tracker 3 Data Intern - Maternal Child Health,https://www.brightermonday.co.ke/listings/asset-tracker-3-data-intern-maternal-child-health-7wv4m5
Field Program Officer - Kenya,https://www.brightermonday.co.ke/listings/field-program-officer-kenya-6d78m6
Data Architect,https://www.brightermonday.co.ke/listings/data-architect-zp2w6v
Data Architect,https://www.brightermonday.co.ke/listings/data-architect-evdz7d
"Program Associate, Malaria and Neglected Tropical Diseases",https://www.brightermonday.co.ke/listings/program-associate-malaria-and-neglected-tropical-diseases-5dwqv7
Driver,https://www.brightermonday.co.ke/listings/driver-d7rm45
"IT Solutions Associate (Digital Assistance Services), SSA6, Nairobi",https://www.brightermonday.co.ke/listings/it-solutions-associate-digital-assistance-services-ssa6-nairobi-jqm92e
"IT Solutions Associate (Digital Assistance Services), SSA6, Nairobi",https://www.brightermonday.co.ke/listings/it-solutions-associate-digital-assistance-services-ssa6-nairobi-mgmqdq
Kenya Residency Programme â AI for Good Research Lab Intern,https://www.brightermonday.co.ke/listings/kenya-residency-programme-a-ai-for-good-research-lab-intern-xpd9xn
Grants Administrator for an International NGO,https://www.brightermonday.co.ke/listings/grants-administrator-for-an-international-ngo-r82m54
Resettlement and Complementary Pathways Officer,https://www.brightermonday.co.ke/listings/resettlement-and-complementary-pathways-officer-4njw7m
"IT Solutions Associate (Digital Assistance Services), SSA6, Nairobi",https://www.brightermonday.co.ke/listings/it-solutions-associate-digital-assistance-services-ssa6-nairobi-840rnn
Private Sector Partnerships Support Officer,https://www.brightermonday.co.ke/listings/private-sector-partnerships-support-officer-q2qxg6
Field Monitoring and Evaluation Specialist - Kenya,https://www.brightermonday.co.ke/listings/field-monitoring-and-evaluation-specialist-kenya-wpm0jk
Business Development Manager,https://www.brightermonday.co.ke/listings/business-development-manager-np5820
OFSE â On-Demand Solutions - SSA Leader,https://www.brightermonday.co.ke/listings/ofse-a-on-demand-solutions-ssa-leader-9j0xw5
Manager- ERP Sales (MS Dynamics 365),https://www.brightermonday.co.ke/listings/manager-erp-sales-ms-dynamics-365-07pv5k
Human Resources Officer,https://www.brightermonday.co.ke/listings/human-resources-officer-vwmvxw
Senior Finance Coordinator,https://www.brightermonday.co.ke/listings/senior-finance-coordinator-np589e
Security Commander/Senior GSU Liaison Officer,https://www.brightermonday.co.ke/listings/security-commandersenior-gsu-liaison-officer-9j0xkv
Senior Driver,https://www.brightermonday.co.ke/listings/senior-driver-07pvk6
Senior Program Associate - Kenya (Field Position),https://www.brightermonday.co.ke/listings/senior-program-associate-kenya-field-position-vwmvdv
Field Assistant,https://www.brightermonday.co.ke/listings/field-assistant-7wv4jd
Resettlement Associate (On replacement capacity),https://www.brightermonday.co.ke/listings/resettlement-associate-on-replacement-capacity-6d78q4
Program Associate,https://www.brightermonday.co.ke/listings/program-associate-zp2w86
Operations Analyst.,https://www.brightermonday.co.ke/listings/operations-analyst-evdzr2
Executive Assistant,https://www.brightermonday.co.ke/listings/executive-assistant-5dwqpg
Information Management Specialist,https://www.brightermonday.co.ke/listings/information-management-specialist-pmprg0
Deputy Commander/Deputy GSU Liaison Officer,https://www.brightermonday.co.ke/listings/deputy-commanderdeputy-gsu-liaison-officer-jqm966
ESG Director - Sustainability - Nairobi,https://www.brightermonday.co.ke/listings/esg-director-sustainability-nairobi-k8mn78
Trainee Dealer - Faulu MFB,https://www.brightermonday.co.ke/listings/trainee-dealer-faulu-mfb-gw57m9
"Business Growth and Development Manager, Narok, Naivasha, Kakamega and Kiambu -(Faulu MFB)",https://www.brightermonday.co.ke/listings/business-growth-and-development-manager-narok-naivasha-kakamega-and-kiambu-faulu-mfb-r82mr2
Assistant Manager Service Delivery Kericho and Kisumu- (Faulu MFB),https://www.brightermonday.co.ke/listings/assistant-manager-service-delivery-kericho-and-kisumu-faulu-mfb-np58pe
"Senior MEL Specialist, Inspiring Good Nutrition Initiatives Through Enterprise (IGNITE) Program",https://www.brightermonday.co.ke/listings/senior-mel-specialist-inspiring-good-nutrition-initiatives-through-enterprise-ignite-program-7wv4wd
"Environment, Climate Change and Carbon Development Advisor",https://www.brightermonday.co.ke/listings/environment-climate-change-and-carbon-development-advisor-r82m85
Growth Associate,https://www.brightermonday.co.ke/listings/growth-associate-q2qkje
"Intern: Design, Monitoring, Evaluation & Learning (DMEL)",https://www.brightermonday.co.ke/listings/intern-design-monitoring-evaluation-learning-dmel-wpm9v6
Sales Representative,https://www.brightermonday.co.ke/listings/sales-representative-np5kmv
Sales Manager,https://www.brightermonday.co.ke/listings/sales-manager-9j02ex
"Consultancy for the scale-up of the ESAR Data Readiness Initiative, Eastern and Southern Africa Regional Office",https://www.brightermonday.co.ke/listings/consultancy-for-the-scale-up-of-the-esar-data-readiness-initiative-eastern-and-southern-africa-regional-office-07pxex
* Programme Analyst - IPSA 8,https://www.brightermonday.co.ke/listings/programme-analyst-ipsa-8-vwm075
Senior Key Account Manager,https://www.brightermonday.co.ke/listings/senior-key-account-manager-7wvdem
RECEIVING AND INSPECTION ASSISTANT,https://www.brightermonday.co.ke/listings/receiving-and-inspection-assistant-6d72ez
"Head, Cash Management",https://www.brightermonday.co.ke/listings/head-cash-management-zp2qnx
Senior Quality Assurance Engineer - Jumia (Full Time),https://www.brightermonday.co.ke/listings/senior-quality-assurance-engineer-jumia-full-time-evdm0x
"Human Resources Associate G6 (Performance management and learning & development), Nairobi 1",https://www.brightermonday.co.ke/listings/human-resources-associate-g6-performance-management-and-learning-development-nairobi-1-5dw2er
Business Incubation Expert - Senior Consultant,https://www.brightermonday.co.ke/listings/business-incubation-expert-senior-consultant-d7rzv0
East Africa Regional Director,https://www.brightermonday.co.ke/listings/east-africa-regional-director-20z2ek
"Human Resources Associate G6 (Performance management and learning & development), Nairobi 1",https://www.brightermonday.co.ke/listings/human-resources-associate-g6-performance-management-and-learning-development-nairobi-1-pmp5zm
Subgrant Compliance Manager,https://www.brightermonday.co.ke/listings/subgrant-compliance-manager-jqmd8r
"Laboratory Technologist, Wajir Community Medical Centre",https://www.brightermonday.co.ke/listings/laboratory-technologist-wajir-community-medical-centre-k8md45
"Human Resources Associate G6 (Performance management and learning & development), Nairobi 1",https://www.brightermonday.co.ke/listings/human-resources-associate-g6-performance-management-and-learning-development-nairobi-1-gw5knq
Tender Intern - Health Business,https://www.brightermonday.co.ke/listings/tender-intern-health-business-mgmkxm
Human Resources Manager,https://www.brightermonday.co.ke/listings/human-resources-manager-xpdnr4
Chief Digital & Marketing Officer,https://www.brightermonday.co.ke/listings/chief-digital-marketing-officer-r82k9g
"Sonographer, Outreach Clinic Syokimau",https://www.brightermonday.co.ke/listings/sonographer-outreach-clinic-syokimau-4nj2kz
Program Advisor Performance and Quality â Africa,https://www.brightermonday.co.ke/listings/program-advisor-performance-and-quality-a-africa-840266
Business Incubation Expert - Senior Consultant,https://www.brightermonday.co.ke/listings/business-incubation-expert-senior-consultant-q2qk0e
Vice-Consul (55/23 NR),https://www.brightermonday.co.ke/listings/vice-consul-5523-nr-wpm946
"Program Integrity Manager, International",https://www.brightermonday.co.ke/listings/program-integrity-manager-international-np5k6v
Regional Investigations Specialist,https://www.brightermonday.co.ke/listings/regional-investigations-specialist-9j027x
Finance and Admin Manager,https://www.brightermonday.co.ke/listings/finance-and-admin-manager-07pxrx
IT Sales Support,https://www.brightermonday.co.ke/listings/it-sales-support-vwm085
National Risk Data Expert - Mozambique,https://www.brightermonday.co.ke/listings/national-risk-data-expert-mozambique-6d72pz
Project Coordinator - WASH Business Center,https://www.brightermonday.co.ke/listings/project-coordinator-wash-business-center-zp2qmx
Program Officer,https://www.brightermonday.co.ke/listings/program-officer-evdm4x
SENIOR STATISTICS ASSISTANT,https://www.brightermonday.co.ke/listings/senior-statistics-assistant-5dw2jr
Programme Analyst - IPSA 8,https://www.brightermonday.co.ke/listings/programme-analyst-ipsa-8-d7rz80
Global Manufacturing Excellence Lead - Asset Care,https://www.brightermonday.co.ke/listings/global-manufacturing-excellence-lead-asset-care-20z2mk
Technical Lead - DREAMS,https://www.brightermonday.co.ke/listings/technical-lead-dreams-pmp5vm
"HR Experience, UK",https://www.brightermonday.co.ke/listings/hr-experience-uk-k8mdj5
IT Portfolio Lead,https://www.brightermonday.co.ke/listings/it-portfolio-lead-r82keg
"Manager, Data Privacy",https://www.brightermonday.co.ke/listings/manager-data-privacy-r82k59
Area Business Manager - Reliever,https://www.brightermonday.co.ke/listings/area-business-manager-reliever-4nj27v
Procurement Advisor,https://www.brightermonday.co.ke/listings/procurement-advisor-8402n7
"Senior Legal Programme Manager, Africa, TrustLaw",https://www.brightermonday.co.ke/listings/senior-legal-programme-manager-africa-trustlaw-q2qkgn
Policy and Advocacy Advisor,https://www.brightermonday.co.ke/listings/policy-and-advocacy-advisor-wpm9j0
"Technical Coordinator, Roving",https://www.brightermonday.co.ke/listings/technical-coordinator-roving-np5k2k
"Roster - VAM and Monitoring Officer, Consultancy RBN",https://www.brightermonday.co.ke/listings/roster-vam-and-monitoring-officer-consultancy-rbn-9j02w6
Donor Relations Intern,https://www.brightermonday.co.ke/listings/donor-relations-intern-07px5z
Sales Manager - Kisumu,https://www.brightermonday.co.ke/listings/sales-manager-kisumu-vwm0xx
"Technical Specialist (Public Health Emergencies), P-4, Post # 126006, UNICEF Supply Division, Out posted to Nairobi, Kenya",https://www.brightermonday.co.ke/listings/technical-specialist-public-health-emergencies-p-4-post-126006-unicef-supply-division-out-posted-to-nairobi-kenya-7wvd9g
Associate Programme Manager,https://www.brightermonday.co.ke/listings/associate-programme-manager-6d72zv
User Experience/User interface,https://www.brightermonday.co.ke/listings/user-experienceuser-interface-zp2qer
Technical Engineering Manager,https://www.brightermonday.co.ke/listings/technical-engineering-manager-evdm29
Solar Sales Associate,https://www.brightermonday.co.ke/listings/solar-sales-associate-5dw2vp
SDG Cities Technical Officer,https://www.brightermonday.co.ke/listings/sdg-cities-technical-officer-d7rz47
Intern - Animal Health - Illeret,https://www.brightermonday.co.ke/listings/intern-animal-health-illeret-20z25q
Intern - ICT4D - Isiolo,https://www.brightermonday.co.ke/listings/intern-ict4d-isiolo-pmp52w
"Project Director, Delivery Systems for Scale",https://www.brightermonday.co.ke/listings/project-director-delivery-systems-for-scale-jqmd24
Region Install Process Leader (H/F),https://www.brightermonday.co.ke/listings/region-install-process-leader-hf-k8md2m
Agriculture & Forest Finance consultant,https://www.brightermonday.co.ke/listings/agriculture-forest-finance-consultant-gw5k82
Regional Finance and Grants Director,https://www.brightermonday.co.ke/listings/regional-finance-and-grants-director-mgmknz
Associate Consultant - Nairobi,https://www.brightermonday.co.ke/listings/associate-consultant-nairobi-xpdnq0
Teacher Trainer - National Position,https://www.brightermonday.co.ke/listings/teacher-trainer-national-position-r82k79
Junior Marketer,https://www.brightermonday.co.ke/listings/junior-marketer-4nj2pv
ASSISTANT TELECOMMUNICATIONS OFFICER,https://www.brightermonday.co.ke/listings/assistant-telecommunications-officer-8402g7
Teacher,https://www.brightermonday.co.ke/listings/teacher-q2qk6n
Data Coordinator,https://www.brightermonday.co.ke/listings/data-coordinator-wpm9w0
Coordinateur RÃ©seau MÃ©dical F/H (Nairobi),https://www.brightermonday.co.ke/listings/coordinateur-raseau-madical-fh-nairobi-np5kwk
Accountant,https://www.brightermonday.co.ke/listings/accountant-9j02g6
Knowledge and Innovation Hub Director,https://www.brightermonday.co.ke/listings/knowledge-and-innovation-hub-director-07pxdz
Finance Analyst,https://www.brightermonday.co.ke/listings/finance-analyst-vwm0zx
"Manager, Communications",https://www.brightermonday.co.ke/listings/manager-communications-7wvdgg
P.E. Teacher,https://www.brightermonday.co.ke/listings/pe-teacher-6d725v
"Programme Policy Officer (Data and Innovation), SC10, Nairobi",https://www.brightermonday.co.ke/listings/programme-policy-officer-data-and-innovation-sc10-nairobi-zp2qxr
SENIOR STATISTICS ASSISTANT,https://www.brightermonday.co.ke/listings/senior-statistics-assistant-evdmw9
Intern - WASH Engineer - Laisamis,https://www.brightermonday.co.ke/listings/intern-wash-engineer-laisamis-5dw2gp
Evaluation Consultant for Mid-Term Evaluation of the UNEP project âMediterranean Sea Basin Environment and Climate Regional Support Projectâ GEF 9686,https://www.brightermonday.co.ke/listings/evaluation-consultant-for-mid-term-evaluation-of-the-unep-project-amediterranean-sea-basin-environment-and-climate-regional-support-projecta-gef-9686-d7rzn7
Senior Drupal Developer,https://www.brightermonday.co.ke/listings/senior-drupal-developer-20z2gq
Driver,https://www.brightermonday.co.ke/listings/driver-pmp58w
CONTRAT LOCAL - CHARGE. E DE MISSION REGIONAL - H/F,https://www.brightermonday.co.ke/listings/contrat-local-charge-e-de-mission-regional-hf-jqmdz4
Area Head of Customer Implementation,https://www.brightermonday.co.ke/listings/area-head-of-customer-implementation-k8md0m
"Development & Mobile Services Cloud Support Engineer , Serverless (SVLS)",https://www.brightermonday.co.ke/listings/development-mobile-services-cloud-support-engineer-serverless-svls-gw5kd2
Account Executive - Cleveland Market,https://www.brightermonday.co.ke/listings/account-executive-cleveland-market-mgmkjz
KE - Advertising Key Account Manager - Jumia ( Full Time ),https://www.brightermonday.co.ke/listings/ke-advertising-key-account-manager-jumia-full-time-xpdnk0
QSSK-DGM-CKIM-CONSUMER KNOWLEDGE & INSIGHTS MANAGER,https://www.brightermonday.co.ke/listings/qssk-dgm-ckim-consumer-knowledge-insights-manager-r82kj9
SDG Localization Expert (Dushanbe),https://www.brightermonday.co.ke/listings/sdg-localization-expert-dushanbe-4nj26v
Associate Programme Management Officer( Multiple Positions),https://www.brightermonday.co.ke/listings/associate-programme-management-officer-multiple-positions-840297
Psychological Counsellor,https://www.brightermonday.co.ke/listings/psychological-counsellor-q2qk5n
Project Coordinator - CESP,https://www.brightermonday.co.ke/listings/project-coordinator-cesp-wpm9k0
Associate Programme Management Officer,https://www.brightermonday.co.ke/listings/associate-programme-management-officer-np5kjk
"Program Integrity Manager, International",https://www.brightermonday.co.ke/listings/program-integrity-manager-international-9j02n6
Intern - ICT4D - Marsabit,https://www.brightermonday.co.ke/listings/intern-ict4d-marsabit-07px9z
Project Officer - WASH,https://www.brightermonday.co.ke/listings/project-officer-wash-vwm0kx
Learning and Development Designer,https://www.brightermonday.co.ke/listings/learning-and-development-designer-7wvd0g
"MONITORING, EVALUATION & LEARNING LEAD, DIGITAL INCLUSION",https://www.brightermonday.co.ke/listings/monitoring-evaluation-learning-lead-digital-inclusion-6d72vv
SENIOR FINANCE & BUDGET ASSISTANT,https://www.brightermonday.co.ke/listings/senior-finance-budget-assistant-xpdnkw
Associate Programme Manager,https://www.brightermonday.co.ke/listings/associate-programme-manager-r82kjn
"Senior Associate, Nutritious Foods Financing - SYS-1072",https://www.brightermonday.co.ke/listings/senior-associate-nutritious-foods-financing-sys-1072-4nj265
"WUSC Finance Manager, Kenya",https://www.brightermonday.co.ke/listings/wusc-finance-manager-kenya-840294
"[Re-advertisement] _Child Protection Specialist (PSEA ERT), P-4, FT, Child Protection, Programme Group, Nairobi (#00124761)",https://www.brightermonday.co.ke/listings/re-advertisement-child-protection-specialist-psea-ert-p-4-ft-child-protection-programme-group-nairobi-00124761-q2qk57
"Programme Administrator TrustLaw, Thomson Reuters Foundation",https://www.brightermonday.co.ke/listings/programme-administrator-trustlaw-thomson-reuters-foundation-wpm9kz
"MONITORING, EVALUATION & LEARNING LEAD, DIGITAL INCLUSION",https://www.brightermonday.co.ke/listings/monitoring-evaluation-learning-lead-digital-inclusion-np5kjg
Environmental Management Analyst,https://www.brightermonday.co.ke/listings/environmental-management-analyst-9j02n0
Performance Test Engineer,https://www.brightermonday.co.ke/listings/performance-test-engineer-07px8m
Instructional Design Specialist,https://www.brightermonday.co.ke/listings/instructional-design-specialist-vwm092
RECEIVING AND INSPECTION ASSISTANT,https://www.brightermonday.co.ke/listings/receiving-and-inspection-assistant-7wvdxe
Scrum Master,https://www.brightermonday.co.ke/listings/scrum-master-6d72rp
Lead Project Manager /Program Manager- Digital Payments,https://www.brightermonday.co.ke/listings/lead-project-manager-program-manager-digital-payments-zp2qr9
Fullstack DevOps Engineer,https://www.brightermonday.co.ke/listings/fullstack-devops-engineer-evdmpk
Office Manager,https://www.brightermonday.co.ke/listings/office-manager-5dw2rn
Evaluation Consultant for Terminal Evaluation of the UNEP/GEF project Healthy Ecosystems for Rangeland Development (HERD): sustainable rangeland management strategies and practices GEF ID:9407,https://www.brightermonday.co.ke/listings/evaluation-consultant-for-terminal-evaluation-of-the-unepgef-project-healthy-ecosystems-for-rangeland-development-herd-sustainable-rangeland-management-strategies-and-practices-gef-id9407-d7rzdm
National Risk Data Expert - Mozambique,https://www.brightermonday.co.ke/listings/national-risk-data-expert-mozambique-20z282
"International Consultancy to Support the Implementation of the WHO-UNICEF-GAVI Immunization Regional Working Group, ESARO, Nairobi, (Remote - Home Based)",https://www.brightermonday.co.ke/listings/international-consultancy-to-support-the-implementation-of-the-who-unicef-gavi-immunization-regional-working-group-esaro-nairobi-remote-home-based-pmp5nq
Environmental Management Analyst,https://www.brightermonday.co.ke/listings/environmental-management-analyst-jqmd5w
Automation Test Engineer ( Selenium),https://www.brightermonday.co.ke/listings/automation-test-engineer-selenium-k8md62
Call Centre Quality Assessor,https://www.brightermonday.co.ke/listings/call-centre-quality-assessor-gw5k48
QSSK-SPC-OM-OPERATIONS MANAGER,https://www.brightermonday.co.ke/listings/qssk-spc-om-operations-manager-mgmkvj
QSSK-SDM-SALES DEVELOPMENT MANAGER,https://www.brightermonday.co.ke/listings/qssk-sdm-sales-development-manager-q2qk4k
UX Designer,https://www.brightermonday.co.ke/listings/ux-designer-k8mv9w
"Locum Sonographer, Outreach Clinic Nyeri",https://www.brightermonday.co.ke/listings/locum-sonographer-outreach-clinic-nyeri-xpde4v
Driver,https://www.brightermonday.co.ke/listings/driver-840xqr
"VAM Officer NOA ,Nairobi",https://www.brightermonday.co.ke/listings/vam-officer-noa-nairobi-pmpqx2
"Manager â Global Talentâ¯Acquisitionâ¯ (Disaster Management, Fragile States, and Grant Acquisition Management)",https://www.brightermonday.co.ke/listings/manager-a-global-talentaacquisitiona-disaster-management-fragile-states-and-grant-acquisition-management-jqm7nz
"HR Associate/Officer, HR Academics",https://www.brightermonday.co.ke/listings/hr-associateofficer-hr-academics-k8mvwx
